# The list of all links between articles.
# Article names are URL-encoded; e.g., in Java they can be decoded using java.net.URLDecoder.decode(articleName, "UTF-8").
# FORMAT:   linkSource   linkTarget
#
# When publishing on this data set, please cite:
# (1) Robert West and Jure Leskovec:
#     Human Wayfinding in Information Networks.
#     21st International World Wide Web Conference (WWW), 2012.
# (2) Robert West, Joelle Pineau, and Doina Precup:
#     Wikispeedia: An Online Game for Inferring Semantic Distances between Concepts.
#     21st International Joint Conference on Artificial Intelligence (IJCAI), 2009.

%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales
%C3%85land	20th_century
%C3%85land	Baltic_Sea
%C3%85land	Crimean_War
%C3%85land	Currency
%C3%85land	Euro
%C3%85land	European_Union
%C3%85land	Finland
%C3%85land	League_of_Nations
%C3%85land	List_of_countries_by_system_of_government
%C3%85land	Nationality
%C3%85land	Parliamentary_system
%C3%85land	Police
%C3%85land	Russia
%C3%85land	Stockholm
%C3%85land	Sweden
%C3%85land	Time_zone
%C3%85land	Tourism
%C3%85land	United_Kingdom
%C3%85land	World_War_II
%C3%89douard_Manet	Absinthe
%C3%89douard_Manet	Beer
%C3%89douard_Manet	Claude_Monet
%C3%89douard_Manet	Diego_Vel%C3%A1zquez
%C3%89douard_Manet	Edgar_Allan_Poe
%C3%89douard_Manet	France
%C3%89douard_Manet	Francisco_Goya
%C3%89douard_Manet	Germany
%C3%89douard_Manet	Impressionism
%C3%89douard_Manet	Italy
%C3%89douard_Manet	Landscape
%C3%89douard_Manet	Netherlands
%C3%89douard_Manet	Painting
%C3%89douard_Manet	Paris
%C3%89douard_Manet	Photography
%C3%89douard_Manet	Raphael
%C3%89douard_Manet	Renaissance
%C3%89douard_Manet	Sweden
%C3%89douard_Manet	United_States_dollar
%C3%89douard_Manet	Washington%2C_D.C.
%C3%89ire	Canada
%C3%89ire	English_language
%C3%89ire	George_VI_of_the_United_Kingdom
%C3%89ire	Ireland
%C3%89ire	Northern_Ireland
%C3%89ire	Ottawa
%C3%89ire	Republic_of_Ireland
%C3%89ire	United_Kingdom
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata
%C3%93engus_I_of_the_Picts	Durham
%C3%93engus_I_of_the_Picts	England
%C3%93engus_I_of_the_Picts	Great_Britain
%C3%93engus_I_of_the_Picts	Ireland
%C3%93engus_I_of_the_Picts	Lion
%C3%93engus_I_of_the_Picts	Mercia
%C3%93engus_I_of_the_Picts	Scotland
%C3%93engus_I_of_the_Picts	Viking
%C3%93engus_I_of_the_Picts	York
%E2%82%AC2_commemorative_coins	Athens
%E2%82%AC2_commemorative_coins	Atlantic_Ocean
%E2%82%AC2_commemorative_coins	Austria
%E2%82%AC2_commemorative_coins	Belgium
%E2%82%AC2_commemorative_coins	Berlin
%E2%82%AC2_commemorative_coins	Brussels
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg
%E2%82%AC2_commemorative_coins	Cereal
%E2%82%AC2_commemorative_coins	Christopher_Columbus
%E2%82%AC2_commemorative_coins	Cologne
%E2%82%AC2_commemorative_coins	Comet
%E2%82%AC2_commemorative_coins	Dresden
%E2%82%AC2_commemorative_coins	European_Union
%E2%82%AC2_commemorative_coins	Finland
%E2%82%AC2_commemorative_coins	France
%E2%82%AC2_commemorative_coins	Galileo_Galilei
%E2%82%AC2_commemorative_coins	Germany
%E2%82%AC2_commemorative_coins	Greece
%E2%82%AC2_commemorative_coins	Hamburg
%E2%82%AC2_commemorative_coins	Harold_Macmillan
%E2%82%AC2_commemorative_coins	Heraldry
%E2%82%AC2_commemorative_coins	History
%E2%82%AC2_commemorative_coins	Ireland
%E2%82%AC2_commemorative_coins	Italy
%E2%82%AC2_commemorative_coins	Luxembourg
%E2%82%AC2_commemorative_coins	Maize
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes
%E2%82%AC2_commemorative_coins	Monaco
%E2%82%AC2_commemorative_coins	Munich
%E2%82%AC2_commemorative_coins	Netherlands
%E2%82%AC2_commemorative_coins	Numismatics
%E2%82%AC2_commemorative_coins	Nutrition
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II
%E2%82%AC2_commemorative_coins	Portugal
%E2%82%AC2_commemorative_coins	Rice
%E2%82%AC2_commemorative_coins	San_Marino
%E2%82%AC2_commemorative_coins	Sanssouci
%E2%82%AC2_commemorative_coins	Soviet_Union
%E2%82%AC2_commemorative_coins	Spain
%E2%82%AC2_commemorative_coins	Suffrage
%E2%82%AC2_commemorative_coins	Turin
%E2%82%AC2_commemorative_coins	United_Kingdom
%E2%82%AC2_commemorative_coins	United_Nations
%E2%82%AC2_commemorative_coins	United_States
%E2%82%AC2_commemorative_coins	Vatican_City
%E2%82%AC2_commemorative_coins	Wheat
%E2%82%AC2_commemorative_coins	Zeus
1973_oil_crisis	Australia
1973_oil_crisis	BBC
1973_oil_crisis	Bretton_Woods_system
1973_oil_crisis	Canada
1973_oil_crisis	Chile
1973_oil_crisis	Coal
1973_oil_crisis	Cold_War
1973_oil_crisis	Egypt
1973_oil_crisis	Electronics
1973_oil_crisis	Ethanol
1973_oil_crisis	Gold
1973_oil_crisis	Iran
1973_oil_crisis	Iraq
1973_oil_crisis	Israel
1973_oil_crisis	Kuwait
1973_oil_crisis	Latin_America
1973_oil_crisis	Libya
1973_oil_crisis	Market
1973_oil_crisis	Mexico
1973_oil_crisis	Middle_East
1973_oil_crisis	Mineral
1973_oil_crisis	Natural_gas
1973_oil_crisis	Netherlands
1973_oil_crisis	Newspaper
1973_oil_crisis	Nigeria
1973_oil_crisis	North_America
1973_oil_crisis	Nuclear_power
1973_oil_crisis	People%27s_Republic_of_China
1973_oil_crisis	Persian_Gulf
1973_oil_crisis	Petroleum
1973_oil_crisis	Portugal
1973_oil_crisis	Qatar
1973_oil_crisis	Richard_Nixon
1973_oil_crisis	Russia
1973_oil_crisis	Saudi_Arabia
1973_oil_crisis	South_Africa
1973_oil_crisis	Soviet_Union
1973_oil_crisis	Supply_and_demand
1973_oil_crisis	Syria
1973_oil_crisis	United_Arab_Emirates
1973_oil_crisis	United_Kingdom
1973_oil_crisis	United_Nations
1973_oil_crisis	United_States
1973_oil_crisis	United_States_dollar
1973_oil_crisis	Venezuela
1973_oil_crisis	Wheat
1973_oil_crisis	Wood_fuel
1973_oil_crisis	World_War_II
1973_oil_crisis	Yom_Kippur_War
1980_eruption_of_Mount_St._Helens	Animal
1980_eruption_of_Mount_St._Helens	Apple
1980_eruption_of_Mount_St._Helens	Avalanche
1980_eruption_of_Mount_St._Helens	California
1980_eruption_of_Mount_St._Helens	Carbon_dioxide
1980_eruption_of_Mount_St._Helens	Columbia_River
1980_eruption_of_Mount_St._Helens	Denver%2C_Colorado
1980_eruption_of_Mount_St._Helens	Earth%27s_atmosphere
1980_eruption_of_Mount_St._Helens	Earthquake
1980_eruption_of_Mount_St._Helens	Emotion
1980_eruption_of_Mount_St._Helens	Energy
1980_eruption_of_Mount_St._Helens	Flood
1980_eruption_of_Mount_St._Helens	Forest
1980_eruption_of_Mount_St._Helens	Gas
1980_eruption_of_Mount_St._Helens	Glacier
1980_eruption_of_Mount_St._Helens	Human
1980_eruption_of_Mount_St._Helens	Ice
1980_eruption_of_Mount_St._Helens	Jimmy_Carter
1980_eruption_of_Mount_St._Helens	Magma
1980_eruption_of_Mount_St._Helens	Minnesota
1980_eruption_of_Mount_St._Helens	Moon
1980_eruption_of_Mount_St._Helens	Mount_St._Helens
1980_eruption_of_Mount_St._Helens	Nuclear_weapon
1980_eruption_of_Mount_St._Helens	Ocean
1980_eruption_of_Mount_St._Helens	Oregon
1980_eruption_of_Mount_St._Helens	Potato
1980_eruption_of_Mount_St._Helens	Radio
1980_eruption_of_Mount_St._Helens	Rain
1980_eruption_of_Mount_St._Helens	Seattle%2C_Washington
1980_eruption_of_Mount_St._Helens	Snow
1980_eruption_of_Mount_St._Helens	Sound
1980_eruption_of_Mount_St._Helens	Tourism
1980_eruption_of_Mount_St._Helens	Transport
1980_eruption_of_Mount_St._Helens	Tree
1980_eruption_of_Mount_St._Helens	U.S._state
1980_eruption_of_Mount_St._Helens	United_States
1980_eruption_of_Mount_St._Helens	United_States_Congress
1980_eruption_of_Mount_St._Helens	Volcano
1980_eruption_of_Mount_St._Helens	Water
1980_eruption_of_Mount_St._Helens	Wave
1980_eruption_of_Mount_St._Helens	Wheat
1980_eruption_of_Mount_St._Helens	Wind
1980_eruption_of_Mount_St._Helens	Yellowstone_National_Park
1997_Pacific_hurricane_season	California
1997_Pacific_hurricane_season	Caribbean_Sea
1997_Pacific_hurricane_season	El_Ni%C3%B1o-Southern_Oscillation
1997_Pacific_hurricane_season	El_Salvador
1997_Pacific_hurricane_season	Guam
1997_Pacific_hurricane_season	Japan
1997_Pacific_hurricane_season	Johnston_Atoll
1997_Pacific_hurricane_season	Meteorology
1997_Pacific_hurricane_season	Mexico
1997_Pacific_hurricane_season	Nicaragua
1997_Pacific_hurricane_season	Pacific_Ocean
1997_Pacific_hurricane_season	Palmyra_Atoll
1997_Pacific_hurricane_season	Tropical_cyclone
1997_Pacific_hurricane_season	U.S._state
1997_Pacific_hurricane_season	United_States
1997_Pacific_hurricane_season	Wake_Island
19th_century	10th_century
19th_century	11th_century
19th_century	12th_century
19th_century	13th_century
19th_century	14th_century
19th_century	15th_century
19th_century	16th_century
19th_century	17th_century
19th_century	18th_century
19th_century	1st_century
19th_century	1st_century_BC
19th_century	20th_century
19th_century	21st_century
19th_century	2nd_century
19th_century	3rd_century
19th_century	4th_century
19th_century	5th_century
19th_century	6th_century
19th_century	7th_century
19th_century	8th_century
19th_century	9th_century
19th_century	Abraham_Lincoln
19th_century	Aleksandr_Pushkin
19th_century	Alexander_Graham_Bell
19th_century	Alfred_Nobel
19th_century	American_Civil_War
19th_century	Andrew_Jackson
19th_century	Anthropology
19th_century	Anton%C3%ADn_Dvo%C5%99%C3%A1k
19th_century	Athens
19th_century	Atlantic_Ocean
19th_century	Australia
19th_century	Bah%C3%A1%27%C3%AD_Faith
19th_century	Belgium
19th_century	Benjamin_Disraeli%2C_1st_Earl_of_Beaconsfield
19th_century	Bolivia
19th_century	British_East_India_Company
19th_century	British_Empire
19th_century	Brothers_Grimm
19th_century	Canada
19th_century	Carl_Friedrich_Gauss
19th_century	Charles_Darwin
19th_century	Charles_Dickens
19th_century	Chile
19th_century	China
19th_century	Claude_Monet
19th_century	Colombia
19th_century	Costa_Rica
19th_century	Crimean_War
19th_century	Cuba
19th_century	Dmitri_Mendeleev
19th_century	Ecuador
19th_century	Edgar_Allan_Poe
19th_century	Egypt
19th_century	El_Salvador
19th_century	England
19th_century	Erie_Canal
19th_century	Ethiopia
19th_century	Europe
19th_century	Evolution
19th_century	Felix_Mendelssohn
19th_century	Finland
19th_century	First_Transcontinental_Railroad
19th_century	Florence_Nightingale
19th_century	Fr%C3%A9d%C3%A9ric_Chopin
19th_century	France
19th_century	Franz_Schubert
19th_century	Friedrich_Nietzsche
19th_century	Fyodor_Dostoevsky
19th_century	Germany
19th_century	Giuseppe_Verdi
19th_century	Great_Lakes
19th_century	Greek_War_of_Independence
19th_century	Gregor_Mendel
19th_century	Guatemala
19th_century	Henrik_Ibsen
19th_century	Henry_James
19th_century	Holy_Roman_Empire
19th_century	Honduras
19th_century	Impressionism
19th_century	International_Red_Cross_and_Red_Crescent_Movement
19th_century	Italy
19th_century	J._M._W._Turner
19th_century	James_Clerk_Maxwell
19th_century	Jane_Austen
19th_century	Japan
19th_century	Jesus
19th_century	Karl_Marx
19th_century	Korea
19th_century	Latin_America
19th_century	Leo_Tolstoy
19th_century	Literature
19th_century	London_Underground
19th_century	Louis_Pasteur
19th_century	Ludwig_van_Beethoven
19th_century	Manifest_Destiny
19th_century	Marie_Curie
19th_century	Mark_Twain
19th_century	Mediterranean_Sea
19th_century	Mexico
19th_century	Michael_Faraday
19th_century	Music
19th_century	Napoleon_I_of_France
19th_century	Napoleonic_Wars
19th_century	Natural_selection
19th_century	Nicaragua
19th_century	Niccol%C3%B2_Paganini
19th_century	Nikola_Tesla
19th_century	North_Africa
19th_century	North_America
19th_century	Oil_refinery
19th_century	Otto_von_Bismarck
19th_century	Ottoman_Empire
19th_century	Panama
19th_century	Paris
19th_century	Persian_Empire
19th_century	Peru
19th_century	Philippines
19th_century	Philosophy
19th_century	Politics
19th_century	Postage_stamp
19th_century	Puerto_Rico
19th_century	Pyotr_Ilyich_Tchaikovsky
19th_century	Qing_Dynasty
19th_century	Red_Sea
19th_century	Religion
19th_century	Richard_Wagner
19th_century	Robert_Schumann
19th_century	Romania
19th_century	Romanticism
19th_century	Russia
19th_century	S%C3%B8ren_Kierkegaard
19th_century	Samuel_Taylor_Coleridge
19th_century	Science
19th_century	Scramble_for_Africa
19th_century	Shaka
19th_century	Singapore
19th_century	Sitting_Bull
19th_century	Slavery
19th_century	Socialism
19th_century	South_Africa
19th_century	Southern_Africa
19th_century	Spain
19th_century	Spanish_Inquisition
19th_century	Steam_engine
19th_century	Steel
19th_century	Suez_Canal
19th_century	Sweden
19th_century	Taiwan
19th_century	Telephone
19th_century	Telephone_exchange
19th_century	The_Origin_of_Species
19th_century	Thomas_Jefferson
19th_century	Tibet
19th_century	Ulysses_S._Grant
19th_century	United_States
19th_century	Uruguay
19th_century	Venezuela
19th_century	Victor_Hugo
19th_century	Victoria_of_the_United_Kingdom
19th_century	Vincent_van_Gogh
19th_century	Walt_Whitman
19th_century	William_Ewart_Gladstone
19th_century	World_War_I
19th_century	Yellowstone_National_Park
19th_century	Zionism
19th_century	Zulu
1_Ceres	3_Juno
1_Ceres	4_Vesta
1_Ceres	90377_Sedna
1_Ceres	Asteroid
1_Ceres	Carl_Friedrich_Gauss
1_Ceres	Cerium
1_Ceres	Comet
1_Ceres	Cornell_University
1_Ceres	Day
1_Ceres	Definition_of_planet
1_Ceres	Eris_%28dwarf_planet%29
1_Ceres	Florida
1_Ceres	Fresh_water
1_Ceres	Germany
1_Ceres	Gravitation
1_Ceres	Hubble_Space_Telescope
1_Ceres	Jupiter
1_Ceres	Kuiper_belt
1_Ceres	Mars
1_Ceres	Mexico
1_Ceres	Milan
1_Ceres	Moon
1_Ceres	Palladium
1_Ceres	Paris
1_Ceres	Planet
1_Ceres	Pluto
1_Ceres	Roman_mythology
1_Ceres	Solar_System
1_Ceres	Star
1_Ceres	Sun
1_Ceres	Ultraviolet
1_Ceres	Venus
1st_century	10th_century
1st_century	11th_century
1st_century	12th_century
1st_century	13th_century
1st_century	14th_century
1st_century	15th_century
1st_century	16th_century
1st_century	17th_century
1st_century	18th_century
1st_century	19th_century
1st_century	1st_century_BC
1st_century	20th_century
1st_century	21st_century
1st_century	2nd_century
1st_century	3rd_century
1st_century	4th_century
1st_century	5th_century
1st_century	6th_century
1st_century	7th_century
1st_century	8th_century
1st_century	9th_century
1st_century	Augustus
1st_century	Boudica
1st_century	Buddha
1st_century	Buddhism
1st_century	China
1st_century	Claudius
1st_century	Jerusalem
1st_century	Jesus
1st_century	Josephus
1st_century	Lion
1st_century	Mount_Vesuvius
1st_century	Paul_of_Tarsus
1st_century	Poland
1st_century	Pompeii
1st_century	Roman_Empire
1st_century	Sri_Lanka
1st_century_BC	10th_century
1st_century_BC	11th_century
1st_century_BC	12th_century
1st_century_BC	13th_century
1st_century_BC	14th_century
1st_century_BC	15th_century
1st_century_BC	16th_century
1st_century_BC	17th_century
1st_century_BC	18th_century
1st_century_BC	19th_century
1st_century_BC	1st_century
1st_century_BC	20th_century
1st_century_BC	21st_century
1st_century_BC	2nd_century
1st_century_BC	3rd_century
1st_century_BC	4th_century
1st_century_BC	5th_century
1st_century_BC	6th_century
1st_century_BC	7th_century
1st_century_BC	8th_century
1st_century_BC	9th_century
1st_century_BC	Anno_Domini
1st_century_BC	Augustus
1st_century_BC	Cleopatra_VII
1st_century_BC	Greece
1st_century_BC	Jesus
1st_century_BC	Julius_Caesar
1st_century_BC	Korea
1st_century_BC	Mark_Antony
1st_century_BC	Roman_Empire
1st_century_BC	Rome
1st_century_BC	Virgil
2-6-0	4-4-0
2-6-0	4-6-0
2-6-0	England
2-6-0	United_States
2-8-0	2-6-0
2-8-0	4-4-0
2-8-0	China
2-8-0	Pennsylvania_Railroad
2-8-0	United_States
2-8-0	World_War_II
2003_Atlantic_hurricane_season	2004_Atlantic_hurricane_season
2003_Atlantic_hurricane_season	2005_Atlantic_hurricane_season
2003_Atlantic_hurricane_season	Atlantic_Ocean
2003_Atlantic_hurricane_season	Banana
2003_Atlantic_hurricane_season	Bermuda
2003_Atlantic_hurricane_season	Canada
2003_Atlantic_hurricane_season	Dominican_Republic
2003_Atlantic_hurricane_season	Gulf_of_Mexico
2003_Atlantic_hurricane_season	Haiti
2003_Atlantic_hurricane_season	Mexico
2003_Atlantic_hurricane_season	Portugal
2003_Atlantic_hurricane_season	Puerto_Rico
2003_Atlantic_hurricane_season	The_Bahamas
2003_Atlantic_hurricane_season	Tropical_Storm_Ana_%282003%29
2003_Atlantic_hurricane_season	Tropical_Storm_Henri_%282003%29
2003_Atlantic_hurricane_season	Tropical_Storm_Larry_%282003%29
2003_Atlantic_hurricane_season	Tropical_Storm_Odette_%282003%29
2003_Atlantic_hurricane_season	Tropical_cyclone
2004_Atlantic_hurricane_season	2003_Atlantic_hurricane_season
2004_Atlantic_hurricane_season	2005_Atlantic_hurricane_season
2004_Atlantic_hurricane_season	Atlantic_Ocean
2004_Atlantic_hurricane_season	Barbados
2004_Atlantic_hurricane_season	Bermuda
2004_Atlantic_hurricane_season	Brazil
2004_Atlantic_hurricane_season	Canal
2004_Atlantic_hurricane_season	Cape_Verde
2004_Atlantic_hurricane_season	Caribbean_Sea
2004_Atlantic_hurricane_season	Cayman_Islands
2004_Atlantic_hurricane_season	Cuba
2004_Atlantic_hurricane_season	Dominican_Republic
2004_Atlantic_hurricane_season	El_Ni%C3%B1o-Southern_Oscillation
2004_Atlantic_hurricane_season	Florida
2004_Atlantic_hurricane_season	Grenada
2004_Atlantic_hurricane_season	Guadeloupe
2004_Atlantic_hurricane_season	Gulf_of_Mexico
2004_Atlantic_hurricane_season	Haiti
2004_Atlantic_hurricane_season	Hurricane_Alex_%282004%29
2004_Atlantic_hurricane_season	Hurricane_Camille
2004_Atlantic_hurricane_season	Hurricane_Charley
2004_Atlantic_hurricane_season	Hurricane_Georges
2004_Atlantic_hurricane_season	Hurricane_Ivan
2004_Atlantic_hurricane_season	Hurricane_Katrina
2004_Atlantic_hurricane_season	Hurricane_Mitch
2004_Atlantic_hurricane_season	Jamaica
2004_Atlantic_hurricane_season	Labor_Day_Hurricane_of_1935
2004_Atlantic_hurricane_season	Mexico
2004_Atlantic_hurricane_season	Pacific_Ocean
2004_Atlantic_hurricane_season	Puerto_Rico
2004_Atlantic_hurricane_season	Richmond%2C_Virginia
2004_Atlantic_hurricane_season	The_Bahamas
2004_Atlantic_hurricane_season	Tropical_Storm_Bonnie_%282004%29
2004_Atlantic_hurricane_season	Tropical_Storm_Matthew_%282004%29
2004_Atlantic_hurricane_season	Tropical_cyclone
2004_Atlantic_hurricane_season	Turks_and_Caicos_Islands
2004_Atlantic_hurricane_season	U.S._state
2004_Atlantic_hurricane_season	United_States
2004_Atlantic_hurricane_season	Venezuela
2004_Atlantic_hurricane_season	West_Virginia
2004_Indian_Ocean_earthquake	1755_Lisbon_earthquake
2004_Indian_Ocean_earthquake	2005_Sumatra_earthquake
2004_Indian_Ocean_earthquake	Africa
2004_Indian_Ocean_earthquake	Agriculture
2004_Indian_Ocean_earthquake	Antarctica
2004_Indian_Ocean_earthquake	Arctic
2004_Indian_Ocean_earthquake	Asia
2004_Indian_Ocean_earthquake	Atlantic_Ocean
2004_Indian_Ocean_earthquake	Australia
2004_Indian_Ocean_earthquake	Bangladesh
2004_Indian_Ocean_earthquake	Bay_of_Bengal
2004_Indian_Ocean_earthquake	Bill_Clinton
2004_Indian_Ocean_earthquake	Biodiversity
2004_Indian_Ocean_earthquake	Canada
2004_Indian_Ocean_earthquake	Chile
2004_Indian_Ocean_earthquake	China
2004_Indian_Ocean_earthquake	Cholera
2004_Indian_Ocean_earthquake	Colombia
2004_Indian_Ocean_earthquake	Dune
2004_Indian_Ocean_earthquake	Earthquake
2004_Indian_Ocean_earthquake	Forest
2004_Indian_Ocean_earthquake	George_H._W._Bush
2004_Indian_Ocean_earthquake	George_W._Bush
2004_Indian_Ocean_earthquake	Great_Barrier_Reef
2004_Indian_Ocean_earthquake	India
2004_Indian_Ocean_earthquake	Indian_Ocean
2004_Indian_Ocean_earthquake	Indonesia
2004_Indian_Ocean_earthquake	Infrastructure
2004_Indian_Ocean_earthquake	Iran
2004_Indian_Ocean_earthquake	Islam
2004_Indian_Ocean_earthquake	Italy
2004_Indian_Ocean_earthquake	Kerala
2004_Indian_Ocean_earthquake	Kofi_Annan
2004_Indian_Ocean_earthquake	Krakatoa
2004_Indian_Ocean_earthquake	Lake_Toba
2004_Indian_Ocean_earthquake	Malaysia
2004_Indian_Ocean_earthquake	Maldives
2004_Indian_Ocean_earthquake	Mediterranean_Sea
2004_Indian_Ocean_earthquake	Mexico
2004_Indian_Ocean_earthquake	Modern_history
2004_Indian_Ocean_earthquake	Moon
2004_Indian_Ocean_earthquake	Myanmar
2004_Indian_Ocean_earthquake	Natural_disaster
2004_Indian_Ocean_earthquake	New_Zealand
2004_Indian_Ocean_earthquake	Pacific_Ocean
2004_Indian_Ocean_earthquake	Peru
2004_Indian_Ocean_earthquake	Radar
2004_Indian_Ocean_earthquake	Royal_Navy
2004_Indian_Ocean_earthquake	Russia
2004_Indian_Ocean_earthquake	Salt
2004_Indian_Ocean_earthquake	Seawater
2004_Indian_Ocean_earthquake	Singapore
2004_Indian_Ocean_earthquake	Somalia
2004_Indian_Ocean_earthquake	South_Africa
2004_Indian_Ocean_earthquake	South_China_Sea
2004_Indian_Ocean_earthquake	Sri_Lanka
2004_Indian_Ocean_earthquake	Sumatra
2004_Indian_Ocean_earthquake	Sweden
2004_Indian_Ocean_earthquake	Syria
2004_Indian_Ocean_earthquake	Thailand
2004_Indian_Ocean_earthquake	Time_zone
2004_Indian_Ocean_earthquake	Tokyo
2004_Indian_Ocean_earthquake	Tsunami
2004_Indian_Ocean_earthquake	United_Kingdom
2004_Indian_Ocean_earthquake	United_Nations
2004_Indian_Ocean_earthquake	United_States_dollar
2004_Indian_Ocean_earthquake	Vegetation
2004_Indian_Ocean_earthquake	Venezuela
2004_Indian_Ocean_earthquake	Washington%2C_D.C.
2004_Indian_Ocean_earthquake	World_War_II
2005_Atlantic_hurricane_season	1928_Okeechobee_Hurricane
2005_Atlantic_hurricane_season	2003_Atlantic_hurricane_season
2005_Atlantic_hurricane_season	2004_Atlantic_hurricane_season
2005_Atlantic_hurricane_season	Atlantic_Ocean
2005_Atlantic_hurricane_season	Banana
2005_Atlantic_hurricane_season	Belize
2005_Atlantic_hurricane_season	Bermuda
2005_Atlantic_hurricane_season	Cape_Verde
2005_Atlantic_hurricane_season	Caribbean_Sea
2005_Atlantic_hurricane_season	Citrus
2005_Atlantic_hurricane_season	Coffee
2005_Atlantic_hurricane_season	Colombia
2005_Atlantic_hurricane_season	Cuba
2005_Atlantic_hurricane_season	Dominican_Republic
2005_Atlantic_hurricane_season	El_Ni%C3%B1o-Southern_Oscillation
2005_Atlantic_hurricane_season	Europe
2005_Atlantic_hurricane_season	Florida
2005_Atlantic_hurricane_season	George_W._Bush
2005_Atlantic_hurricane_season	Grenada
2005_Atlantic_hurricane_season	Guatemala
2005_Atlantic_hurricane_season	Gulf_of_Mexico
2005_Atlantic_hurricane_season	Haiti
2005_Atlantic_hurricane_season	Honduras
2005_Atlantic_hurricane_season	Houston%2C_Texas
2005_Atlantic_hurricane_season	Hurricane_Andrew
2005_Atlantic_hurricane_season	Hurricane_Dennis
2005_Atlantic_hurricane_season	Hurricane_Epsilon_%282005%29
2005_Atlantic_hurricane_season	Hurricane_Floyd
2005_Atlantic_hurricane_season	Hurricane_Katrina
2005_Atlantic_hurricane_season	Hurricane_Lenny
2005_Atlantic_hurricane_season	Hurricane_Philippe_%282005%29
2005_Atlantic_hurricane_season	Hurricane_Vince_%282005%29
2005_Atlantic_hurricane_season	Iceland
2005_Atlantic_hurricane_season	International_Space_Station
2005_Atlantic_hurricane_season	Jamaica
2005_Atlantic_hurricane_season	Mexico
2005_Atlantic_hurricane_season	Mississippi_River
2005_Atlantic_hurricane_season	Morocco
2005_Atlantic_hurricane_season	Nicaragua
2005_Atlantic_hurricane_season	Norway
2005_Atlantic_hurricane_season	Oil_refinery
2005_Atlantic_hurricane_season	Petroleum
2005_Atlantic_hurricane_season	Refining
2005_Atlantic_hurricane_season	Spain
2005_Atlantic_hurricane_season	The_Bahamas
2005_Atlantic_hurricane_season	Tropical_Storm_Delta_%282005%29
2005_Atlantic_hurricane_season	Tropical_Storm_Franklin_%282005%29
2005_Atlantic_hurricane_season	Tropical_Storm_Harvey_%282005%29
2005_Atlantic_hurricane_season	Tropical_Storm_Lee_%282005%29
2005_Atlantic_hurricane_season	Tropical_Storm_Zeta_%282005%29
2005_Atlantic_hurricane_season	Tropical_cyclone
2005_Atlantic_hurricane_season	Turks_and_Caicos_Islands
2005_Atlantic_hurricane_season	U.S._state
2005_Atlantic_hurricane_season	United_States
2005_Atlantic_hurricane_season	United_States_dollar
2005_Atlantic_hurricane_season	Vegetable
2005_Hertfordshire_Oil_Storage_Terminal_fire	England
2005_Hertfordshire_Oil_Storage_Terminal_fire	Europe
2005_Hertfordshire_Oil_Storage_Terminal_fire	France
2005_Hertfordshire_Oil_Storage_Terminal_fire	Library
2005_Hertfordshire_Oil_Storage_Terminal_fire	London
2005_Hertfordshire_Oil_Storage_Terminal_fire	M1_motorway
2005_Hertfordshire_Oil_Storage_Terminal_fire	Netherlands
2005_Hertfordshire_Oil_Storage_Terminal_fire	Ozone
2005_Hertfordshire_Oil_Storage_Terminal_fire	Pollution
2005_Hertfordshire_Oil_Storage_Terminal_fire	Spain
2005_Kashmir_earthquake	2004_Indian_Ocean_earthquake
2005_Kashmir_earthquake	Afghanistan
2005_Kashmir_earthquake	Earthquake
2005_Kashmir_earthquake	India
2005_Kashmir_earthquake	Karachi
2005_Kashmir_earthquake	Kashmir_region
2005_Kashmir_earthquake	Measles
2005_Kashmir_earthquake	Muhammad
2005_Kashmir_earthquake	Pakistan
2005_Kashmir_earthquake	Snow
2005_Kashmir_earthquake	United_Nations
2005_Kashmir_earthquake	Winter
2005_Lake_Tanganyika_earthquake	African_Great_Lakes
2005_Lake_Tanganyika_earthquake	Angola
2005_Lake_Tanganyika_earthquake	Burundi
2005_Lake_Tanganyika_earthquake	Democratic_Republic_of_the_Congo
2005_Lake_Tanganyika_earthquake	Earthquake
2005_Lake_Tanganyika_earthquake	East_Africa
2005_Lake_Tanganyika_earthquake	Great_Rift_Valley
2005_Lake_Tanganyika_earthquake	Kenya
2005_Lake_Tanganyika_earthquake	Lake_Tanganyika
2005_Lake_Tanganyika_earthquake	Rwanda
2005_Lake_Tanganyika_earthquake	Second_Congo_War
